CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE
"0303218",2002,20030131,9340,20020701,0800,"15806","","1","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","KIFER RD","1000","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0303315",2002,20030131,9340,20020709,2015,"15213","","2","2","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","TASMAN DR","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,,2,"A","-","09",21453,"C","N","D","J","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0303336",2002,20030423,9340,20020711,1800,"15213","","4","2","6","4316","0","1","2","","2","120","RT 101","RT 237","100","S","N","A","-","Y","SCL",4,101,"-","-",46.11,"H","-","N","Y","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0303340",2002,20030423,9340,20020711,1850,"016030","","4","2","6","4316","0","1","2","","2","120","RT 101","RT 237","200","N","N","A","-","Y","SCL",4,101,"-","-",46.17,"H","-","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0303356",2002,20030418,9340,20020716,1900,"16937","","2","2","6","4316","0","1","2","","2","120","RT 101","FAIR OAKS","5","N","N","A","-","Y","SCL",4,101,"-","-",44.83,"H","-","S","N","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"0303459",2002,20030124,9340,20020626,1030,"13981","","3","1","6","4316","0","1","3","","2","230","RT 237","LAWRENCE EXPWY","528","E","N","A","-","Y","SCL",4,237,"-","R",4.7,"H","-","W","Y","0",0,0,1,"A","-","03",22350,"","N","F","I","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0306734",2002,20030414,9340,20020704,1055,"15465","","4","1","6","4316","0","1","3","","2","220","RT 237","LAWRENCE EXPWY","1056","W","N","A","-","Y","SCL",4,237,"-","R",4.354,"R","3","E","Y","3",0,1,1,"C","-","18",,"","N","E","I","A","A","H","-","A","D","1","","","","","Y","","-","- ",0,1,0,0,0,0,0,0,0,"-","-",,
"0307185",2002,20021106,9340,20020609,1310,"16501","","7","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","HOMESTEAD RD","150","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,4,"A","-","03",22350,"","M","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0308510",2002,20030408,9340,20020710,0715,"13821","","3","1","6","4316","0","1","1","","2","282","RT 280","RT 85","300","N","N","A","-","Y","SCL",4,280,"-","-",10.8,"H","-","N","Y","4",0,1,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"0315514",2002,20021106,9340,20020723,0740,"015806","","2","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","TASMAN DR","1000","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","F","27",0,0,0,0,0,0,0,0,0,"-","-",,
"0316767",2002,20021106,9340,20020714,0920,"014625","","7","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","POINCIANA DR","10","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0316796",2002,20030507,9340,20020710,1840,"016030","","3","2","6","4316","0","1","2","","2","120","RT 101","RT 237","200","S","N","A","-","Y","SCL",4,101,"-","-",46.09,"H","-","N","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"0316808",2002,20030509,9340,20020716,0015,"015002","","2","3","6","4316","0","1","2","","2","120","RT 101","RT 237","50","N","N","A","-","Y","SCL",4,101,"-","-",46.154,"R","2","N","Y","3",0,1,1,"A","-","03",22350,"","N","F","A","A","A","H","-","D","D","1","","","","","Y","","A","01",0,1,0,0,0,0,0,0,0,"-","-",,
"0317222",2002,20030408,9340,20020715,1135,"017078","","1","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","RT 101","0","","Y","A","-","Y","SCL",4,101,"-","-",43.914,"R","4","N","Y","0",0,0,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","1","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"0317238",2002,20021104,9340,20020716,1225,"015806","","2","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","DUANE AV","150","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0317246",2002,20021104,9340,20020716,1805,"15213","","2","2","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","KIFER RD","100","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"0317266",2002,20021104,9340,20020717,0820,"14283","","3","1","6","4316","0","2","4","","2","610","LAWRENCE CT","LOCHINVAR AV","100","S","N","A","-","N","",,,"","",,"","","","Y","4",0,1,1,"A","-","03",22350,"","N","F","A","A","A","H","-","A","D","0","","","Y","","Y","","C","02",0,0,1,0,0,0,0,0,1,"-","-",,
"0317274",2002,20021104,9340,20020717,1155,"14283","","3","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","TASMAN DR","50","S","N","-","-","N","",,,"","",,"","","","N","0",,,2,"D","-","00",,"","N","A","A","A","A","B","H","A","D","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"NO","-",,
"0319005",2002,20030422,9340,20020723,2055,"15812","","2","2","6","4316","0","1","2","","2","120","RT 101","LAWRENCE EXPWY","20","N","N","A","-","Y","SCL",4,101,"-","-",43.791,"R","1","S","N","0",0,0,2,"A","-","03",22350,"","M","C","C","A","A","H","-","C","A","1","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"0320454",2002,20030506,9340,20020702,1410,"016704","","2","2","6","4316","0","1","3","","2","085","RT 85","FREMONT AV","700","N","N","A","-","Y","SCL",4,85,"-","R",19.99,"H","-","S","Y","0",0,0,3,"A","-","08",22107,"","N","B","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0320478",2002,20021115,9340,20020725,0932,"016602","","4","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","LAKEWOOD DR","50","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0324331",2002,20030401,9340,20020724,1750,"16937","","3","2","6","4316","0","1","2","","2","120","RT 101","RT 237","200","N","N","A","-","Y","SCL",4,101,"-","-",46.17,"H","-","N","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0324374",2002,20021108,9340,20020710,0700,"017078","","3","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","PERSIAN DR","0","","Y","A","-","N","",,,"","",,"","","","Y","3",0,4,2,"A","-","09",21453,"C","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,1,3,0,0,0,0,0,0,"-","-",,
"0324382",2002,20021115,9340,20020715,0720,"017078","","1","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","TASMAN DR","100","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0326356",2002,20030417,9340,20020719,1720,"16473","","5","2","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","RT 101","200","S","N","A","-","Y","SCL",4,101,"-","-",43.721,"R","4","S","N","4",0,1,5,"A","-","07",21658,"A","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"0326359",2002,20030422,9340,20020721,1545,"16875","","7","2","6","4316","0","1","3","","2","220","RT 237","MATHILDA AV","40","E","N","A","-","Y","SCL",4,237,"-","-",3.03,"H","-","W","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","1","","","Y","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0326362",2002,20030605,9340,20020725,1700,"016816","","4","2","6","4316","0","1","3","","2","220","RT 237","MAUDE AV","300","E","N","A","-","Y","",,,"","",,"","","","Y","3",0,5,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,1,4,0,0,0,0,0,0,"-","-",,
"0326387",2002,20021118,9340,20020725,1830,"16937","","4","2","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","CENTRAL EXPWY","20","N","N","A","-","N","",,,"","",,"","","","Y","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0328298",2002,20030417,9340,20020720,0700,"016610","","6","1","6","4316","0","1","2","","2","120","RT 101","MATHILDA AV","200","S","N","A","-","Y","SCL",4,101,"-","-",45.64,"H","-","N","Y","3",0,1,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","1","","","","","Y","","A","01",0,1,0,0,0,0,0,0,0,"TO","-",,
"0334209",2002,20021119,9340,20020802,1715,"16473","","5","2","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","KIFER RD","25","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0336040",2002,20030401,9340,20020727,1610,"16937","","6","2","6","4316","0","1","2","","2","120","RT 101","FAIR OAK AV","200","N","N","A","-","Y","SCL",4,101,"-","-",44.86,"H","-","S","Y","4",0,1,2,"A","-","03",22350,"","M","C","C","A","A","H","-","A","D","1","","","Y","","Y","","C","02",0,0,1,0,0,0,0,0,1,"-","-",,
"0336105",2002,20030408,9340,20020816,1525,"16178","","5","2","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","HOMESTEAD RD","50","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,3,"D","-","00",,"","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"0339991",2002,20030408,9340,20020806,0840,"16226","","2","1","6","4316","0","1","2","","2","120","RT 101","MATHILDA AV","30","S","N","A","-","Y","SCL",4,101,"-","-",45.644,"R","1","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"FR","-",,
"0339995",2002,20021122,9340,20020805,1810,"016645","","1","2","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","LOCHINVAR AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","07",21658,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-",,
"0340518",2002,20030401,9340,20020727,2025,"015945","","6","2","6","4316","0","1","2","","2","120","RT 101","FAIR OAKS AV","50","N","N","A","-","Y","SCL",4,101,"-","-",44.84,"H","-","S","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","C","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0340524",2002,20030401,9340,20020716,0052,"016500","","2","3","6","4316","0","1","2","","2","120","RT 101","RT 237","100","N","N","A","-","Y","SCL",4,101,"-","-",46.15,"H","-","N","Y","3",0,1,1,"A","-","08",22107,"","N","F","A","A","A","H","-","C","D","1","","","","","Y","","A","07",0,1,0,0,0,0,0,0,0,"-","-",,
"0340978",2002,20030401,9340,20020724,2135,"015167","","3","2","6","4316","0","1","2","","2","120","RT 101","RT 237","900","S","N","A","-","Y","SCL",4,101,"-","-",45.96,"H","-","S","Y","4",0,1,1,"A","-","08",22107,"","N","E","I","A","A","H","-","C","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"0346649",2002,20030408,9340,20020820,1500,"16178","","2","2","6","4316","0","1","2","","2","120","RT 101","RT 237","0","","N","A","-","Y","SCL",4,101,"-","-",46.154,"R","2","N","Y","3",0,2,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","D","1","","","","","Y","","A","01",0,2,0,0,0,0,0,0,0,"TO","-",,
"0346694",2002,20030401,9340,20020816,1630,"16178","","5","2","6","4316","0","1","2","","2","120","RT 101","LAWRENCE EXPWY","100","N","N","A","-","Y","SCL",4,101,"-","-",43.87,"H","-","S","Y","3",0,1,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","1","","","Y","","Y","","C","02",0,1,0,0,0,0,0,0,1,"-","-",,
"0347534",2002,20030403,9340,20020731,0755,"016433","","3","1","6","4316","0","1","3","","2","085","RT 85","HOMESTEAD RD","528","N","N","A","-","Y","SCL",4,85,"-","R",18.96,"H","-","N","N","3",0,1,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","6","","","Y","","Y","","A","01",0,1,0,0,0,0,0,0,1,"-","-",,
"0347562",2002,20021122,9340,20020731,2350,"016737","","3","3","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","TASMAN DR","15","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","M","C","C","A","A","H","-","C","A","0","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"0350884",2002,20021125,9340,20020808,1930,"16473","","4","2","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","REED AV","70","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"FR","-",,
"0350892",2002,20030428,9340,20020809,0804,"012082","","5","1","6","4316","0","1","3","","2","085","RT 85","HOMESTEAD RD","200","N","N","A","-","Y","SCL",4,85,"-","R",18.9,"H","-","N","Y","0",0,0,1,"A","-","07",21658,"A","N","E","I","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0350900",2002,20021125,9340,20020809,1920,"16473","","5","2","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","KIFER RD","1000","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0350912",2002,20030401,9340,20020812,1925,"016030","","1","2","6","4316","0","1","2","","2","120","RT 101","FAIR OAKS AV","500","N","N","A","-","Y","SCL",4,101,"-","-",44.981,"R","2","S","Y","0",0,0,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"TO","-",,
"0353995",2002,20030328,9340,20020815,1700,"15213","","4","2","6","4316","0","1","2","","2","120","RT 101","FAIR OAKS AV","100","S","N","A","-","Y","SCL",4,101,"-","-",44.81,"H","-","S","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0354336",2002,20030515,9340,20020731,0855,"015806","","3","1","6","4316","0","1","3","","2","220","RT 237","CARRIBEAN DR","10","W","N","A","-","Y","SCL",4,237,"-","R",4.731,"R","1","W","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"TR","-",,
"0354368",2002,20030401,9340,20020804,1655,"16178","","7","2","6","4316","0","1","2","","2","120","RT 101","LAWRENCE EXPWY","300","S","N","A","-","Y","SCL",4,101,"-","-",43.79,"H","-","N","Y","0",0,0,2,"A","-","07",21658,"A","M","D","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0354376",2002,20030328,9340,20020805,0940,"16226","","1","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","SANDIA AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-",,
"0362271",2002,20030407,9340,20020811,1115,"016433","","7","1","6","4316","0","1","3","","2","220","RT 237","MAUDE AV","528","E","N","A","-","Y","SCL",4,237,"-","M",1.96,"H","-","E","Y","3",0,1,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","1","","","","","Y","","A","01",0,1,0,0,0,0,0,0,0,"-","-",,
"0362311",2002,20030326,9340,20020813,1805,"016030","","2","2","6","4316","0","1","2","","2","120","RT 101","LAWRENCE EXPWY","528","N","N","A","-","Y","SCL",4,101,"-","-",43.95,"H","-","S","N","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-",,
"0362315",2002,20030326,9340,20020813,1810,"16178","","2","2","6","4316","0","1","2","","2","120","RT 101","LAWRENCE EXPWY","200","N","N","A","-","Y","SCL",4,101,"-","-",43.89,"H","-","S","Y","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0362319",2002,20030326,9340,20020813,1910,"016030","","2","2","6","4316","0","1","2","","2","120","RT 101","ELLIS AV","528","S","N","A","-","Y","SCL",4,101,"-","-",46.91,"H","-","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0366674",2002,20021216,9340,20020826,1500,"016028","","1","2","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","TASMAN DR","100","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0366692",2002,20021216,9340,20020830,0950,"016465","","5","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","HOMESTEAD RD","60","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0373151",2002,20021206,9340,20020812,1340,"011948","","1","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","ARQUES AV","100","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0373259",2002,20030515,9340,20020711,1830,"15052","","4","2","6","4316","0","1","3","","2","220","RT 237","RT 101","1584","W","N","A","-","Y","SCL",4,237,"-","-",2.14,"H","-","W","Y","0",0,0,3,"A","-","04",21703,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0373265",2002,20030429,9340,20020808,0829,"012082","","4","1","6","4316","0","1","3","","2","085","RT 85","RT 280","30","N","N","A","-","Y","SCL",4,85,"-","R",18.72,"H","-","N","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0378094",2002,20030313,9340,20020826,0530,"016704","","1","3","6","4316","0","1","2","","2","120","RT 101","FAIR OAKS AV","170","S","N","A","-","Y","SCL",4,101,"-","-",44.8,"H","-","S","Y","4",0,1,3,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","1","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"FR","-",,
"0378123",2002,20030324,9340,20020823,0940,"16602","","5","1","6","4316","0","1","2","","2","120","RT 101","MATHILDA AV","30","S","N","B","-","Y","SCL",4,101,"-","-",45.67,"H","-","N","Y","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0379037",2002,20030130,9340,20020822,0615,"015257","","4","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","DUANE AV","30","S","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","B","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"0379046",2002,20021211,9340,20020812,1150,"011948","","1","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","KIFER RD","50","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0379622",2002,20030326,9340,20020826,0525,"016816","","1","3","6","4316","0","1","2","","2","120","RT 101","FAIR OAKS AV","200","S","N","A","-","Y","SCL",4,101,"-","-",44.8,"H","-","S","Y","3",0,2,2,"A","-","03",22350,"","N","C","C","A","A","H","-","D","D","1","","","","","Y","","A","01",0,1,1,0,0,0,0,0,0,"SO","-",,
"0379638",2002,20030403,9340,20020828,0750,"016433","","3","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","RT 101","50","N","N","A","-","Y","SCL",4,101,"-","-",43.834,"R","4","N","N","3",0,1,2,"A","-","08",22107,"","N","H","G","A","A","H","-","A","D","1","","Y","","","Y","","A","01",0,1,0,0,0,0,1,0,0,"-","-",,
"0379658",2002,20021217,9340,20020830,0920,"015806","","5","1","6","4316","0","2","4","","2","620","ELKO AV","LAWRENCE EXPWY","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","17",21462,"","N","B","C","A","A","H","-","A","A","0","","","","","Y","","E","23",0,0,2,0,0,0,0,0,0,"-","-",,
"0387612",2002,20021223,9340,20020907,1315,"016692","","6","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","RT 101","300","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"0387705",2002,20030417,9340,20020911,2103,"16476","","3","2","6","4316","0","1","3","","2","085","RT 85","HOMESTEAD RD","1000","N","N","A","-","Y","SCL",4,85,"-","R",19.05,"H","-","N","Y","0",0,0,2,"A","-","07",21658,"A","N","E","I","A","A","H","-","D","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0387717",2002,20021223,9340,20020912,2105,"015945","","4","2","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","TASMAN AV","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21801,"A","M","B","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0388897",2002,20021219,9340,20020901,1300,"16226","","7","1","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","RT 101","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"0388898",2002,20021223,9340,20020910,0930,"13097","","2","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","ENOCHS ST","6","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"FR","-",,
"0388902",2002,20030417,9340,20020910,1010,"016433","","2","1","6","4316","0","1","3","","2","085","RT 85","HOMESTEAD RD","1056","N","N","A","-","Y","SCL",4,85,"-","R",19.06,"H","-","N","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0388904",2002,20021218,9340,20020818,0810,"16226","","7","1","6","4316","0","2","4","","2","610","LAWRENCE EXPWY","MONROE ST","40","N","N","B","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","01",23152,"A","N","E","I","A","A","H","-","A","D","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0388938",2002,20021219,9340,20020911,1450,"16026","","3","2","6","4316","0","2","4","","2","620","LAWRENCE EXPWY","TASMAN DR","350","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"0395922",2002,20030313,9340,20020911,1810,"16178","","3","2","6","4316","0","1","2","","2","120","RT 101","FAIR OAKS AV","100","W","N","A","-","Y","SCL",4,101,"-","-",44.871,"R","1","S","N","0",0,0,2,"D","-","00",,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"FR","-",,
