CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE
"2273790",2005,20060303,9340,20050915,1805,"017871","","4","2","5","4303","0","1","1","","2","282","RT 280","DE ANZA BL","1200","S","N","A","-","Y","SCL",4,280,"-","-",10.51,"H","-","S","Y","4",0,1,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2277225",2005,20060328,9340,20051005,0720,"014248","","3","1","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","18","S","N","A","-","Y","SCL",4,280,"-","-",8.37,"H","-","N","Y","0",0,0,3,"A","-","04",21703,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2277237",2005,20060328,9340,20051005,0750,"014248","","3","1","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","280","S","N","A","-","Y","SCL",4,280,"-","-",8.244,"R","1","N","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","A","1","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"NO","-",,
"2277274",2005,20060518,9340,20051010,2055,"017960","","1","2","5","4303","0","1","3","","2","085","RT 85","RT 280","49","N","N","A","-","Y","SCL",4,85,"-","R",18.302,"R","2","N","Y","2",0,1,1,"A","-","01",23152,"A","N","E","I","A","A","H","-","C","D","6","","","","","Y","Y","D","22",1,0,0,0,0,0,0,0,0,"FR","-",,
"2277279",2005,20060331,9340,20051011,1425,"016484","","2","2","5","4303","0","1","3","","2","085","RT 85","RT 280","75","N","N","A","-","Y","SCL",4,85,"-","R",18.667,"R","2","N","Y","0",0,0,1,"A","-","08",22107,"","N","E","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"FR","-",,
"2277933",2005,20060328,9340,20051006,1735,"017960","","4","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","528","N","N","A","-","Y","SCL",4,85,"-","R",15.97,"H","-","S","Y","4",0,2,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-",,
"2278232",2005,20060328,9340,20051009,1935,"017909","","7","2","5","4303","0","1","1","","2","282","RT 280","RT 85","200","N","N","A","-","Y","SCL",4,280,"-","-",10.78,"H","-","N","Y","0",0,0,1,"A","-","08",22107,"","N","E","I","A","A","H","-","D","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2278711",2005,20060330,9340,20051001,1540,"17630","","6","2","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","300","S","N","A","-","Y","SCL",4,280,"-","-",11.39,"H","-","S","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","C","-","A","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2281767",2005,20060303,9340,20050930,0829,"014248","","5","1","5","4303","0","1","1","","2","282","RT 280","STELLING RD","250","S","N","A","-","Y","SCL",4,280,"-","-",9.89,"H","-","S","N","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2281768",2005,20060303,9340,20050930,0830,"017855","","5","1","5","4303","0","1","1","","2","282","RT 280","DE ANZA BL","1056","N","N","A","-","Y","SCL",4,280,"-","-",9.63,"H","-","S","Y","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"2281773",2005,20060303,9340,20050927,0830,"014248","","2","1","5","4303","0","1","1","","2","282","RT 280","TANTAU AV","110","N","N","B","-","Y","SCL",4,280,"-","-",7.86,"H","-","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2286650",2005,20060427,9340,20051013,0748,"014248","","4","1","5","4303","0","1","1","","2","282","RT 280","DE ANZA BL","650","S","N","A","-","Y","SCL",4,280,"-","-",9.31,"H","-","N","Y","0",0,0,3,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2287216",2005,20060318,9340,20051007,1550,"017931","","5","2","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","2640","N","N","A","-","Y","SCL",4,280,"-","-",8.88,"H","-","S","N","0",0,0,2,"A","-","07",21658,"A","M","B","C","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2288575",2005,20060318,9340,20051004,0845,"15213","","2","1","5","4303","0","1","3","","2","085","RT 85","RT 280","100","S","N","A","-","Y","SCL",4,85,"-","R",18.39,"H","-","N","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2289607",2005,20060318,9340,20051011,1635,"16931","","2","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","200","N","N","A","-","Y","SCL",4,85,"-","R",15.91,"H","-","S","Y","0",0,0,4,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2289623",2005,20060324,9340,20051012,1815,"16931","","3","2","5","4303","0","1","1","","2","282","RT 280","10 ACRES RD","1650","N","N","A","-","Y","SCL",4,280,"-","-",9.44,"H","-","S","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2289627",2005,20060427,9340,20051012,1840,"16931","","3","2","5","4303","0","1","1","","2","282","RT 280","DE ANZA BL","600","S","N","A","-","Y","SCL",4,280,"-","-",9.21,"H","-","S","N","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","B","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2289635",2005,20060403,9340,20051012,1550,"016513","","3","2","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","125","N","N","A","-","Y","SCL",4,280,"-","-",8.313,"R","1","S","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"FR","-",,
"2289636",2005,20060317,9340,20051011,1745,"016513","","2","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","85","S","N","A","-","Y","SCL",4,85,"-","R",17.68,"H","-","S","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2290750",2005,20060310,9340,20050926,0930,"017855","","1","1","5","4303","0","1","1","","2","282","RT 280","DE ANZA BL","528","S","N","A","-","Y","SCL",4,880,"-","-",9.33,"H","-","N","N","0",0,0,2,"A","-","03",22350,"","M","C","C","A","A","H","-","A","D","1","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"2294020",2005,20060324,9340,20051015,1640,"017855","","6","2","5","4303","0","1","1","","2","282","RT 280","RT 85","1584","N","N","A","-","Y","SCL",4,280,"-","-",11.04,"H","-","S","Y","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2294092",2005,20060323,9340,20051017,1030,"14248","","1","1","5","4303","0","1","1","","2","282","RT 280","STELLING RD","500","N","N","A","-","Y","SCL",4,280,"-","-",10.03,"H","-","S","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","1","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"2297941",2005,20060318,9340,20051017,0800,"017319","","1","1","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","1500","S","N","A","-","Y","SCL",4,280,"-","-",11.17,"H","-","N","Y","0",0,0,2,"A","-","01",23152,"A","N","C","C","A","A","H","-","A","D","1","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2298020",2005,20060318,9340,20051021,0835,"017319","","5","1","5","4303","0","1","1","","2","282","RT 280","NORTH STELLING RD","400","N","N","B","-","Y","SCL",4,280,"-","-",10.02,"H","-","N","Y","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2299783",2005,20060317,9340,20051018,1545,"16504","","2","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","1000","S","N","A","-","Y","SCL",4,85,"-","R",17.51,"H","-","S","Y","0",0,0,4,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2301688",2005,20060324,9340,20051019,0535,"016825","","3","3","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","42","N","N","A","-","Y","SCL",4,85,"-","R",17.71,"H","-","N","Y","3",0,1,1,"A","-","08",22107,"","N","F","A","A","A","H","-","D","D","6","","","","","Y","","D","22",0,1,0,0,0,0,0,0,0,"-","-",,
"2301723",2005,20060323,9340,20051018,1745,"017447","","2","2","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","500","S","N","A","-","Y","SCL",4,280,"-","-",11.36,"H","-","S","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2301789",2005,20060324,9340,20051020,2028,"016809","","4","2","5","4303","0","1","3","","2","085","RT 85","MCCLELLAN RD","600","S","N","A","-","Y","SCL",4,85,"-","R",17.06,"H","-","S","Y","3",0,2,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","6","","","","","Y","","A","08",0,1,1,0,0,0,0,0,0,"-","-",,
"2301797",2005,20060327,9340,20051020,2030,"016178","","4","2","5","4303","0","1","3","","2","085","RT 85","MCCLELLAN RD","630","S","N","A","-","Y","SCL",4,85,"-","R",17.05,"H","-","S","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2301801",2005,20060324,9340,20051020,2029,"016809","","4","2","5","4303","0","1","3","","2","085","RT 85","MCCLELLAN RD","650","S","N","A","-","Y","SCL",4,85,"-","R",17.05,"H","-","S","Y","2",0,2,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","6","","","","","Y","","A","01",1,1,0,0,0,0,0,0,0,"-","-",,
"2306113",2005,20060310,9340,20050918,1645,"017859","","7","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","20","S","N","A","-","Y","SCL",4,85,"-","R",17.513,"R","1","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"TO","-",,
"2306285",2005,20060316,9340,20050926,1745,"17630","","1","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","900","S","N","A","-","Y","SCL",4,85,"-","R",17.53,"H","-","S","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2306297",2005,20060504,9340,20051012,2135,"016605","","3","2","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","100","E","N","A","-","Y","SCL",4,280,"-","-",11.341,"R","2","S","Y","0",0,0,1,"A","-","03",22350,"","N","F","A","A","A","H","-","C","D","1","","","","Y","Y","","G","25",0,0,0,0,0,0,0,0,0,"SO","-",,
"2309431",2005,20060302,9340,20050909,1805,"16957","","5","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","400","S","N","A","-","Y","SCL",4,85,"-","R",17.62,"H","-","S","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2314088",2005,20060322,9340,20051031,1655,"16504","","1","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","100","S","N","A","-","Y","SCL",4,85,"-","R",17.68,"H","-","S","N","0",0,0,2,"A","-","03",22350,"","M","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2314091",2005,20060327,9340,20051031,0750,"14283","","1","1","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","300","N","N","A","-","Y","SCL",4,85,"-","R",17.76,"H","-","N","Y","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2314092",2005,20060320,9340,20051031,1645,"016809","","1","2","5","4303","0","1","1","","2","282","RT 280","TANTAU AV","300","S","N","A","-","Y","SCL",4,280,"-","-",7.78,"H","-","S","Y","0",0,0,4,"A","-","03",22350,"","M","C","C","A","A","H","-","B","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2314151",2005,20060322,9340,20051031,1810,"16504","","1","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","1320","N","N","A","-","Y","SCL",4,85,"-","R",16.12,"H","-","S","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","D","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2320192",2005,20060401,9340,20051113,1410,"017227","","7","2","5","4303","0","1","3","","2","085","RT 85","MCCLELLAN RD","500","S","N","A","-","Y","SCL",4,85,"-","R",17.08,"H","-","N","N","0",0,0,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2320219",2005,20060401,9340,20051109,1905,"16990","","3","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","600","N","N","B","-","Y","SCL",4,85,"-","R",15.98,"H","-","S","N","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2320227",2005,20060331,9340,20051109,0850,"017429","","3","1","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","400","N","N","B","-","Y","SCL",4,280,"-","-",8.46,"H","-","N","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2322039",2005,20060322,9340,20051102,1445,"15501","","3","2","5","4303","1","4","S","","2","901","FOOTHILL BL","SANTA PAULA AV","20","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"2322046",2005,20060408,9340,20051103,1905,"15501","","4","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","200","N","N","A","-","Y","SCL",4,85,"-","R",17.74,"H","-","S","N","0",0,0,2,"A","-","03",22350,"","M","C","C","A","A","H","-","D","D","6","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"2322063",2005,20060401,9340,20051101,0912,"017909","","2","1","5","4303","0","1","1","","2","282","RT 280","RT 85","2112","N","N","A","-","Y","SCL",4,280,"-","-",11.14,"H","-","N","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2322078",2005,20060411,9340,20051103,0815,"15465","","4","1","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","500","S","N","A","-","Y","SCL",4,280,"-","-",8.29,"H","-","N","N","0",0,0,2,"A","-","03",22350,"","M","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2326026",2005,20060325,9340,20051007,1040,"017746","","5","1","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","10","S","N","A","-","Y","SCL",4,280,"-","-",11.294,"R","1","N","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"TO","-",,
"2326258",2005,20060330,9340,20051025,0820,"017947","","2","1","5","4303","0","1","1","","2","282","RT 280","RT 85","500","S","N","B","-","Y","SCL",4,280,"-","-",10.65,"H","-","N","Y","0",0,0,4,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","Y","Y","","F","26",0,0,0,0,0,0,0,0,0,"-","-",,
"2330146",2005,20060321,9340,20051028,0145,"017827","","5","3","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","40","N","N","A","-","Y","SCL",4,85,"-","R",15.87,"H","-","S","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2330158",2005,20060323,9340,20051028,0920,"016825","","5","1","5","4303","0","1","1","","2","282","RT 280","BLANEY AV","550","S","N","A","-","Y","SCL",4,280,"-","-",8.86,"H","-","N","Y","4",0,2,2,"A","-","08",22107,"","N","D","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-",,
"2331847",2005,20060410,9340,20051101,0845,"017159","","2","1","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","300","S","N","A","-","Y","SCL",4,280,"-","-",11.39,"H","-","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2331855",2005,20060407,9340,20051101,1830,"16990","","2","2","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","20","N","N","A","-","Y","SCL",4,280,"-","-",8.39,"H","-","S","Y","4",0,1,3,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","1","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2345949",2005,20060405,9340,20051114,1600,"017947","","1","2","5","4303","0","1","1","","2","282","RT 280","BLANEY AV","1200","S","N","A","-","Y","SCL",4,280,"-","-",10.11,"H","-","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2345959",2005,20060401,9340,20051108,1800,"017947","","2","2","5","4303","0","1","3","","2","085","RT 85","MCCLELLAN RD","1200","N","N","B","-","Y","SCL",4,85,"-","R",17.4,"H","-","S","Y","2",0,1,2,"A","-","11",21953,"","N","G","B","E","A","H","-","C","D","6","Y","","","","Y","","N","60",1,0,0,0,1,0,0,0,0,"-","-",,
"2348044",2005,20060405,9340,20051116,1920,"016513","","3","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","375","N","N","A","-","Y","SCL",4,85,"-","R",15.94,"H","-","S","Y","0",0,0,4,"A","-","03",22350,"","N","C","C","A","A","H","-","D","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2348076",2005,20060405,9340,20051116,1920,"017909","","3","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","300","N","N","A","-","Y","SCL",4,85,"-","R",15.93,"H","-","S","N","0",0,0,3,"A","-","03",22350,"","N","C","C","A","A","H","-","D","D","6","","","","","Y","","A","08",0,0,0,0,0,0,0,0,0,"-","-",,
"2349028",2005,20060414,9340,20051118,0820,"14283","","5","1","5","4303","0","1","3","","2","085","RT 85","RT 280","200","N","N","A","-","Y","SCL",4,85,"-","R",18.52,"H","-","N","Y","0",0,0,4,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2352606",2005,20060412,9340,20051129,0755,"14283","","2","1","5","4303","0","1","3","","2","085","RT 85","RT 280","10","N","N","B","-","Y","SCL",4,85,"-","R",18.49,"H","-","N","Y","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","B","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2352675",2005,20060403,9340,20051025,1335,"016809","","2","1","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","500","N","N","A","-","Y","SCL",4,280,"-","-",11.342,"R","2","S","N","0",0,0,1,"A","-","21",22106,"","M","B","C","A","A","D","-","A","A","1","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2354213",2005,20060412,9340,20051121,0815,"017622","","1","1","5","4303","0","1","1","","2","282","RT 280","FOOTHILL EXPWY","300","S","N","A","-","Y","SCL",4,280,"-","-",11.39,"H","-","N","N","0",0,0,2,"A","-","07",21658,"A","N","B","D","A","A","H","-","A","D","1","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2364105",2005,20060428,9340,20051201,0850,"017931","","4","1","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","900","N","N","C","-","Y","SCL",4,85,"-","R",17.87,"H","-","N","Y","4",0,1,4,"A","-","03",22350,"","N","C","C","A","B","H","-","A","D","6","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2367571",2005,20060425,9340,20051125,1105,"016334","","5","1","5","4303","0","1","3","","2","085","RT 85","RT 280","300","S","N","B","C","Y","SCL",4,85,"-","R",18.201,"R","2","N","Y","0",0,0,1,"A","-","03",22350,"","N","E","I","A","B","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"TO","-",,
"2382650",2005,20060501,9340,20051204,0420,"017790","","7","3","5","4303","0","1","1","","2","282","RT 280","DE ANZA AV","500","S","N","A","-","Y","SCL",4,280,"-","-",9.34,"H","-","N","Y","0",0,0,1,"A","-","01",23152,"A","N","E","I","A","A","H","-","D","D","1","","","","","Y","Y","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2382654",2005,20060424,9340,20051205,0745,"016334","","1","1","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","10","S","N","A","-","Y","SCL",4,85,"-","R",15.478,"R","1","N","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","6","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2382664",2005,20060424,9340,20051202,1610,"016484","","5","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","800","S","N","A","-","Y","SCL",4,85,"-","R",17.65,"H","-","S","Y","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2382685",2005,20060501,9340,20051203,1510,"017871","","6","2","5","4303","0","1","1","","2","282","RT 280","DE ANZA BL","1584","N","N","A","-","Y","SCL",4,280,"-","-",9.73,"H","-","S","Y","0",0,0,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2382719",2005,20060502,9340,20051206,1845,"16504","","2","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","1000","N","N","A","-","Y","SCL",4,85,"-","R",16.06,"H","-","S","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","D","D","6","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"2382743",2005,20060502,9340,20051201,1515,"016513","","4","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","750","N","N","C","-","Y","SCL",4,85,"-","R",17.84,"H","-","N","Y","4",0,1,1,"A","-","03",22350,"","N","E","I","A","B","F","-","A","D","6","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-",,
"2382763",2005,20060428,9340,20051207,1850,"017879","","3","2","5","4303","0","1","3","","2","085","RT 85","STEVENS CREEK BL","500","N","N","B","C","Y","SCL",4,85,"-","R",17.79,"H","-","S","Y","4",0,1,3,"A","-","07",21658,"A","N","E","I","A","B","H","-","C","D","6","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2385297",2005,20060501,9340,20051207,0940,"15465","","3","1","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","689","N","N","B","-","Y","SCL",4,280,"-","-",8.501,"R","2","S","Y","2",0,1,1,"A","-","08",22107,"","N","E","I","A","A","H","-","A","A","1","","","Y","","Y","","C","02",1,0,0,0,0,0,0,0,1,"TO","-",,
"2385353",2005,20060415,9340,20051117,1930,"017795","","4","2","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","5280","S","N","A","-","Y","SCL",4,280,"-","-",7.38,"H","-","S","N","0",0,0,2,"A","-","08",22107,"","N","B","C","A","A","H","-","D","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2388837",2005,20060502,9340,20051213,1720,"017447","","2","2","5","4303","0","1","1","","2","282","RT 280","WOLFE RD","500","N","N","A","-","Y","SCL",4,280,"-","-",8.47,"H","-","S","Y","0",0,0,5,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","1","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"2389693",2005,20060506,9340,20051212,1730,"16957","","1","2","5","4303","0","1","3","","2","085","RT 85","DE ANZA BL","350","N","N","B","-","Y","SCL",4,85,"-","R",15.94,"H","-","S","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","6","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"2389713",2005,20060502,9340,20051211,0032,"017827","","7","3","5","4303","0","1","1","","2","282","RT 280","DEANZA BL","1000","S","N","A","-","Y","SCL",4,280,"-","-",9.24,"H","-","N","Y","3",0,1,1,"A","-","01",23152,"A","N","E","I","A","A","H","-","D","D","1","","","","","Y","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-",,
